 3.27019061e-10  4.21081100e-01  3.27019061e-10  1.00111673e+00 
 3.28019061e-10  4.22213113e-01  3.28019061e-10  9.99969626e-01 
 3.29019061e-10  4.23591114e-01  3.29019061e-10  9.98576234e-01 
 3.30019061e-10  4.25213705e-01  3.30019061e-10  9.96937779e-01 
 3.31019061e-10  4.27079329e-01  3.31019061e-10  9.95055662e-01 
 3.32019061e-10  4.29186264e-01  3.32019061e-10  9.92931451e-01 
 3.33019061e-10  4.31532633e-01  3.33019061e-10  9.90566881e-01 
 3.34019061e-10  4.34116401e-01  3.34019061e-10  9.87963853e-01 
 3.35019061e-10  4.36935374e-01  3.35019061e-10  9.85124433e-01 
 3.36019061e-10  4.39987200e-01  3.36019061e-10  9.82050849e-01 
 3.37019061e-10  4.43269366e-01  3.37019061e-10  9.78745494e-01 
 3.38019061e-10  4.46779197e-01  3.38019061e-10  9.75210924e-01 
 3.39019061e-10  4.50513853e-01  3.39019061e-10  9.71449864e-01 
 3.40019061e-10  4.54470324e-01  3.40019061e-10  9.67465207e-01 
 3.41019061e-10  4.58645427e-01  3.41019061e-10  9.63260018e-01 
 3.42019061e-10  4.63035800e-01  3.42019061e-10  9.58837540e-01 
 3.43019061e-10  4.67637896e-01  3.43019061e-10  9.54201196e-01 
 3.44019061e-10  4.72447979e-01  3.44019061e-10  9.49354594e-01 
 3.45019061e-10  4.77462119e-01  3.45019061e-10  9.44301533e-01 
 3.46019061e-10  4.82676185e-01  3.46019061e-10  9.39046009e-01 
 3.47019061e-10  4.88085845e-01  3.47019061e-10  9.33592215e-01 
 3.48019061e-10  4.93686565e-01  3.48019061e-10  9.27944547e-01 
 3.49019061e-10  4.99473603e-01  3.49019061e-10  9.22107608e-01 
 3.50019061e-10  5.05442019e-01  3.50019061e-10  9.16086202e-01 
